project_id	submitter_id	sample_name_list	sample_type_list	preservation_method_list	data_category	data_type	caller	call_format	experimental_strategy	md5	size	path
CTSP-DLBCL1	CTSP-AD4C	DLBCL11284-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	628e749089a397cd8f21f82a8549bece	18720799109	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4C/DLBCL11284-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD4C	CTSP-AD4C-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cdd2eb92245f51422a6247d21cc0d934	33729335147	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4C/CTSP-AD4C-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4C	CTSP-AD4C-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	b45167650c7726ba625b9e20b69ab312	36937075724	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4C/CTSP-AD4C-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4C	CTSP-AD4C-TTP1-B	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2edf012b8b8acc65e1d793b099759af4	49504328531	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4C/CTSP-AD4C-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD4D	DLBCL11362-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	361eb987967f91e38b948580193c2c07	20552903917	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4D/DLBCL11362-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD4D	CTSP-AD4D-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1a99c38907f66ae0d7ac35a46de011fb	28931953403	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4D/CTSP-AD4D-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4D	CTSP-AD4D-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cc17f9158c812e6b61bae7982c4d3200	29638405182	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4D/CTSP-AD4D-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4F	DLBCL11283-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f05865ad29be7fe8202cdc92c7924969	21524520053	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4F/DLBCL11283-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD4F	CTSP-AD4F-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2ae92b7ca61930047b0e1ccf10e190a0	34037461714	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4F/CTSP-AD4F-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4F	CTSP-AD4F-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	27996dc3e7fbda9d9e65df5586272a76	36420426015	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4F/CTSP-AD4F-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4G	CTSP-AD4G-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f9b7185796efdafdaabab48d89d6a310	34826563671	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4G/CTSP-AD4G-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4G	CTSP-AD4G-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	6d4cdd1a7e7b0b02024e6e08cc1597ac	38831139654	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4G/CTSP-AD4G-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4I	CTSP-AD4I-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	24d90adf84eb5dabe32ce78dacffe788	28388375316	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4I/CTSP-AD4I-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4I	CTSP-AD4I-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	34797210df448516ec650e43cf632fe6	29930510737	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4I/CTSP-AD4I-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4J	CTSP-AD4J-TTP1-C	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2036d322e4ce6bf76d87f6c19741d370	37987496007	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4J/CTSP-AD4J-TTP1-C.wxs.bam
CTSP-DLBCL1	CTSP-AD4J	CTSP-AD4J-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	5ac8dbb7c2578f4a56e74b5c9a122253	40818369675	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4J/CTSP-AD4J-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4J	CTSP-AD4J-TTP1-B	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	9d9ff89816e0f3d8e581591cc95747e0	52584240673	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4J/CTSP-AD4J-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD4K	DLBCL11279-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	11ec679a64ebf9981389e7f396a3372b	19450879472	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4K/DLBCL11279-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD4K	CTSP-AD4K-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ff0b3158fe69cf31d70cbc0b645eb95a	27969900470	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4K/CTSP-AD4K-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4K	CTSP-AD4K-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	8e350ee8dcdabe32911eb247753fe5db	30365126186	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4K/CTSP-AD4K-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4M	CTSP-AD4M-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1b817dd8cdc2af1d82cbff846beb1881	38628765161	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4M/CTSP-AD4M-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4M	CTSP-AD4M-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2407c3aa82c8b936ff6e06107f3bb8d0	41520625897	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4M/CTSP-AD4M-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4N	CTSP-AD4N-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1028e230ebeaf4055daf76c23e06a33d	31858130029	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4N/CTSP-AD4N-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4N	CTSP-AD4N-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	3f45def5a4a7f2c06a45cb022fbe85b7	32093377219	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4N/CTSP-AD4N-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4P	CTSP-AD4P-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cafba9bf47799aca9413de2aea0fd461	31302206602	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4P/CTSP-AD4P-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4P	CTSP-AD4P-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	4596b5bc2c91443a390c552389356607	38753504194	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4P/CTSP-AD4P-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4Q	DLBCL11280-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	294ffc8ef55f15bca7436d28b54a6d7e	18751326865	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4Q/DLBCL11280-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD4V	DLBCL11281-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	80aa18778ade6af20dea65df8ffc139a	16415031674	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4V/DLBCL11281-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD4X	CTSP-AD4X-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	36180b3250ae95523ff63b1290514f49	34381969444	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4X/CTSP-AD4X-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4X	CTSP-AD4X-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	bcc996e9a2b6d1c3f0980e42c9ccee3b	38345645712	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4X/CTSP-AD4X-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4Y	CTSP-AD4Y-TTP1-B	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e9bf7fdf2b274297f15d49dff7b1cdc6	26858657205	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4Y/CTSP-AD4Y-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD4Y	CTSP-AD4Y-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	da99cc7216aa40159f95b53f89e009ce	31579554099	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4Y/CTSP-AD4Y-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4Y	CTSP-AD4Y-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	97fdadb6808c098a8a08d9df27b87392	36628820763	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4Y/CTSP-AD4Y-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD50	DLBCL11352-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	6811afcea078c1ad18f4e91e946b35a6	17391849795	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD50/DLBCL11352-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD51	CTSP-AD51-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ec587d473402f1680ea1c1e39d88cf62	34973037205	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD51/CTSP-AD51-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD51	CTSP-AD51-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	853775a7450c26abace52f347bb514d7	56990243987	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD51/CTSP-AD51-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD52	DLBCL11351-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	08ae194ccd2689169abe9adeefa891b5	13425168651	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD52/DLBCL11351-sample.wxs.bam
CTSP-DLBCL1	CTSP-ADRS	DLBCL11287-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	544a80d1b6e8100ac7bd1195e041ebd9	20750764572	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-ADRS/DLBCL11287-sample.wxs.bam
CTSP-DLBCL1	CTSP-ADRS	CTSP-ADRS-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	895c720d6a2927d483e0f97b18577d73	34318881961	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-ADRS/CTSP-ADRS-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-ADRS	CTSP-ADRS-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	c8f64652eacbf1afbf3cf772759791ca	45109442271	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-ADRS/CTSP-ADRS-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-ADRT	CTSP-ADRT-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	738a28a66055f69ef5b1edcb0c90f2e3	36979259510	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-ADRT/CTSP-ADRT-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-ADRT	CTSP-ADRT-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	5866a4499ec2906cccc75eb87209ae71	44791931777	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-ADRT/CTSP-ADRT-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B02B	DLBCL11332-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f660b7b51cfbbb1870f06de018f3205f	20776797875	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02B/DLBCL11332-sample.wxs.bam
CTSP-DLBCL1	CTSP-B02C	DLBCL11330-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	0189558ba05e8a76468d43bc2709e942	17579808815	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02C/DLBCL11330-sample.wxs.bam
CTSP-DLBCL1	CTSP-B02D	DLBCL11317-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	730072e4d7ce377a0fd08a63d1fcc979	18249390287	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02D/DLBCL11317-sample.wxs.bam
CTSP-DLBCL1	CTSP-B02E	DLBCL11314-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	06d8c77e13ee502f0092fa2a3d79ce66	22512726179	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02E/DLBCL11314-sample.wxs.bam
CTSP-DLBCL1	CTSP-B02F	DLBCL11312-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	0b89931ceb07bcd6e12ed5ddb3085c69	19175727935	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02F/DLBCL11312-sample.wxs.bam
CTSP-DLBCL1	CTSP-B02G	CTSP-B02G-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2c9fc4867976da99b74ee4c027527e81	30068272280	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02G/CTSP-B02G-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B02G	CTSP-B02G-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cb2345f1a72b8b6b544fc399010f6116	39463238858	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02G/CTSP-B02G-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B02H	DLBCL11296-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	32fe5a9a694562609ec88b6b9c32867b	17176092498	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02H/DLBCL11296-sample.wxs.bam
CTSP-DLBCL1	CTSP-B02H	CTSP-B02H-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	8c0fd0c8bca45cee72e1c2206aca7432	22135264591	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02H/CTSP-B02H-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B02H	CTSP-B02H-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	20bcff07ebbf92bb63a63d9f246f1cc3	28078306294	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02H/CTSP-B02H-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B02I	DLBCL11295-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2d73079c1c742b006338e6a1e85704a5	17744938303	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B02I/DLBCL11295-sample.wxs.bam
CTSP-DLBCL1	CTSP-B2FY	CTSP-B2FY-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ca065866bb4bbf1c357157f4e38e75e5	27104708582	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2FY/CTSP-B2FY-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2FY	CTSP-B2FY-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a80daa55c2be6c63e53c627e722b0623	69627894546	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2FY/CTSP-B2FY-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2G7	CTSP-B2G7-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2990798d6206622c7adbcf955168c047	38024365656	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2G7/CTSP-B2G7-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2G7	CTSP-B2G7-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	0b2a7fd34a8f4a9775e6f92063b14a40	49725143620	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2G7/CTSP-B2G7-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2G9	CTSP-B2G9-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e9c8719645bff2ff9e31240bf356e162	34043825529	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2G9/CTSP-B2G9-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2G9	CTSP-B2G9-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e84c2c036d85c85bb03812bbc08bb26d	41669118088	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2G9/CTSP-B2G9-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2GM	CTSP-B2GM-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1a4b033e3512899cb7e0af2f864a53f7	33133747874	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2GM/CTSP-B2GM-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2GM	CTSP-B2GM-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f36a3d19cc1e8aaafdf31bd76ef283b9	38418800679	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2GM/CTSP-B2GM-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2GO	CTSP-B2GO-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	6c811cf7873fbedd67a9ee20383fdf64	42452748486	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2GO/CTSP-B2GO-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2GO	CTSP-B2GO-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	68e94089906f7e6d0ca5250f837dbd79	43204544632	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2GO/CTSP-B2GO-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2GW	CTSP-B2GW-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2e973ed55988f6ffe2643adac2ffa672	30546675194	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2GW/CTSP-B2GW-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2GW	CTSP-B2GW-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	33ee3c15a907efd695018b609293885d	37847458576	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2GW/CTSP-B2GW-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HA	CTSP-B2HA-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a1fa628652c5a8a4f5bf8e6cfe5640da	27543937605	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HA/CTSP-B2HA-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HA	CTSP-B2HA-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	8ed0df3fa4b9784dfa610d792d28aa12	63763674844	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HA/CTSP-B2HA-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HC	CTSP-B2HC-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a7a6f1280484b3ed8932aee8e6cf5405	28869674911	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HC/CTSP-B2HC-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HC	CTSP-B2HC-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	fbfa03beabedb8197244bea3254144e7	73610963724	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HC/CTSP-B2HC-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HF	CTSP-B2HF-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	bb04c9451092ad0747eb80cba71d5355	16796811557	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HF/CTSP-B2HF-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HF	CTSP-B2HF-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	944b43d2fd4e9a3f10b3dbe05890ecf5	29728391495	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HF/CTSP-B2HF-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HH	CTSP-B2HH-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	071378438082b356889d7196ccbc9205	32219815006	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HH/CTSP-B2HH-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HH	CTSP-B2HH-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	7063f622098c0f5eea4016574500bae0	70509305691	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HH/CTSP-B2HH-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HM	CTSP-B2HM-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1aae7e0a451402172b37034e82dc5555	21307930712	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HM/CTSP-B2HM-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HM	CTSP-B2HM-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	12da8fe5844e8fc8ff9928513eb94947	31323168720	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HM/CTSP-B2HM-NB1-A.wxs.bam
